aoriginal_id,content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,corrected_quadruplet,postprocess_quad
1.6404863079976632e+18,"@filosofiksi Yang rusak itu otak lu gaessss 🤣🤣🤣 lu hidup ada nafasnya gaes,di kasih rejeki sehat,uang,dan lain-lain  Kenapa umat islam yang lu sudutin ???  Kalo punya otak lu rusak jual aja ke olx atau online shop 🤣",neutral,price; produk;,SUBJECTIVE,"yang rusak itu otak lu gaessss lu hidup ada nafasnya gaes,di kasih rejeki sehat,uang,dan lain-lain kenapa umat islam yang lu sudutin ??? kalo punya otak lu rusak jual aja ke olx atau online shop","(umat islam, sudutin, negative, website&apps)","(otak, rusak, negative, produk);(umat islam, sudutin, negative, produk);(otak, jual aja, negative, produk)","(otak,rusak,negative,produk);(umat islam,sudutin,negative,produk);(otak,jual aja,negative,produk)"
1.640392833202e+18,@Jeejhee Haduh pak laki gue dulu jual motor sama hp via OLX selalu cod gaada tuh minta TF TFan. Buat pelajaran adek lu aja biar ga ketipu lagi,negative,produk;,SUBJECTIVE,haduh pak laki gue dulu jual motor sama hp via olx selalu cod gaada tuh minta tf tfan. buat pelajaran adek lu aja biar ga ketipu lagi,"(motor sama hp, minta tf, negative, produk)","(motor, selalu cod, positive, payment);(hp, selalu cod, positive, payment);(adek, Buat pelajaran, negative, produk)","(motor,selalu cod,positive,payment);(hp,selalu cod,positive,payment);(adek,buat pelajaran,negative,produk)"
1.6403304311985316e+18,Rumah 154 meter kalideres dapet satu Miliar  https://t.co/pTf1TwmuwK,neutral,produk;,SUBJECTIVE,rumah meter kalideres dapet satu miliar,"(rumah, dapet satu miliar, positive, produk)","(rumah, dapet satu miliar, positive, price)","(rumah,dapet satu miliar,positive,price)"
1.64027600064179e+18,"""Gmn, jadi ga pak?""  Gw kalau chat di OLX atau FB itu sekalian ngetest orang jg sebenernya, kalau malah dia yang greedy langsung gw cancel",negative,website&apps; produk;,SUBJECTIVE,"""gmn, jadi ga pak?"" gw kalau chat di olx atau fb itu sekalian ngetest orang jg sebenernya, kalau malah dia yang greedy langsung gw cancel","(olx atau fb, greedy, negative, produk)","(dia, greedy, negative, produk)","(dia,greedy,negative,produk)"
1.6398738963411763e+18,@Dutss_0223 olx gak ad emng ?,negative,produk;,SUBJECTIVE,olx gak ad emng ?,"(_, gak ad, negative, produk)","(olx, gak ad, negative, produk)","(olx,gak ad,negative,produk)"
1.639824399602946e+18,"@pirrpear @sukaCOKLATbngt @worksfess Di tokped atau olx, sering cek aja kak , soal nya juga rejekiii rejekiii an , barang murah cepet laku , jadi kalo aku lagi nyari bisa tiap Hari aku pantengin olx atau tokped",negative,produk;,SUBJECTIVE,"di tokped atau olx, sering cek aja kak , soal nya juga rejekiii rejekiii an , barang murah cepet laku , jadi kalo aku lagi nyari bisa tiap hari aku pantengin olx atau tokped","(barang murah, cepet laku, positive, produk)","(barang murah, cepet laku, positive, produk)","(barang murah,cepet laku,positive,produk)"
1.639684641492992e+18,@ecommurz Ini sebenernya tafsiran masyarakat saja salah. Karna sebelum era E-Commers seperti shope dll. COD itu sudah ada dan memang metodenya Ketemuan Cek Barang Bayar. Kalo ga cocok ga jadi. Dari masa masih OLX juga sudah begitu. Nah E-Commers sekarang mau ngadaptasi sistem COD &gt;,negative,produk;,SUBJECTIVE,ini sebenernya tafsiran masyarakat saja salah. karna sebelum era e-commers seperti shope dll. cod itu sudah ada dan memang metodenya ketemuan cek barang bayar. kalo ga cocok ga jadi. dari masa masih olx juga sudah begitu. nah e-commers sekarang mau ngadaptasi sistem cod &gt;,"(COD, tafsiran masyarakat saja salah, negative, website&apps)","(COD, tafsiran masyarakat saja salah, negative, website&apps)","(cod,tafsiran masyarakat saja salah,negative,website&apps)"
1.6396705368413676e+18,"jual barang di olx gapernah nunggu ganti hari, semua itungan jam langsung laku.. 😆, jual barang bekas.. ewkwk",negative,price; produk;,SUBJECTIVE,"jual barang di olx gapernah nunggu ganti hari, semua itungan jam langsung laku.. , jual barang bekas.. ewkwk","(barang, semua itungan jam langsung laku, positive, produk)","(jual barang, gapernah nunggu, positive, produk);(jual barang, itungan jam langsung laku, positive, produk)","(jual barang,gapernah nunggu,positive,produk);(jual barang,itungan jam langsung laku,positive,produk)"
1.63963012931926e+18,@HlNATAXG iyah kalo tukul sunbae soalnya udah cocok banget. aku mau jadi ba nya olx aja,neutral,produk;,SUBJECTIVE,iyah kalo tukul sunbae soalnya udah cocok banget. aku mau jadi ba nya olx aja,"(_, udah cocok banget, positive, website&app)","(tukul sunbae, cocok banget, positive, produk);(ba nya olx, mau jadi, positive, website&apps)","(tukul sunbae,cocok banget,positive,produk);(ba nya olx,mau jadi,positive,website&apps)"
1.6396179251864576e+18,@natteaja cri di Olx banyak yghargamiringbang,negative,produk;,SUBJECTIVE,cri di olx banyak yghargamiringbang,"(_, banyak yghargamiringbang, positive, produk)","(olx, banyak yghargamiringbang, positive, price)","(olx,banyak yghargamiringbang,positive,price)"
1.639526880318726e+18,"@ngalammenfess kl barang bekas pribadi di olx  faktor harga jual jg, kl gak beda jauh ya males yg beli.",neutral,produk;,SUBJECTIVE,"kl barang bekas pribadi di olx faktor harga jual jg, kl gak beda jauh ya males yg beli.","(barang bekas, males yang beli, negative, produk)","(barang bekas, faktor harga jual, neutral, price);(barang bekas, males yg beli, negative, produk)","(barang bekas,faktor harga jual,neutral,price);(barang bekas,males yg beli,negative,produk)"
1.6394855439764357e+18,"Cape bgt si tolak mulu, olx gmn dah.",negative,payment; produk;,SUBJECTIVE,"cape bgt si tolak mulu, olx gmn dah.","(_. cape bgt si tolak mulu, negative, website&apps)","(olx, cape bgt si tolak mulu, negative, website&apps)","(olx,cape bgt si tolak mulu,negative,website&apps)"
1.6393536039148623e+18,"Muterin group fb, olx dll..  Ternyata di jogja banyak kosan murah2 dijual. kek ratusan juta aja - 5m udah bs ongkang2 kaki.  Ada jg tuh 4.5m 31kamar eksklusif semua. Sebulan 50++ Ada jg 6m 56kamar 😂 Ada jg yg 400-500jt 6-8kamar  Di jkt 10m jd 1biji rumah, di jogja 10m jd juragan",neutral,produk;,SUBJECTIVE,"muterin group fb, olx dll.. ternyata di jogja banyak kosan murah2 dijual. kek ratusan juta aja - m udah bs ongkang2 kaki. ada jg tuh m kamar eksklusif semua. sebulan ++ ada jg m kamar ada jg yg -500jt -8kamar di jkt m jd biji rumah, di jogja m jd juragan","(kosan, murah2 dijual, positive, price)","(kosan, murah2 dijual, positive, price);(jkt, jd biji, negative, price);(jogja, jd juragan, positive, price)","(kosan,murah2 dijual,positive,price);(jkt,jd biji,negative,price);(jogja,jd juragan,positive,price)"
1.639341126401544e+18,"Era Resesi Global enggak mungkin dihindari, apalagi dgn kondisi kita yg APBNnya defisit krn Proyek2 Mercusuar, Perusahaan Besar sdh banyak memPHK spt Shopee, OLX, GoTo, dll Bank2 USA Mulai Bankrup dan Bank Eropa mulai Goyang… kita tidak tau efek domino sampai mana? Siapkah kita? https://t.co/cDGiMeypSX",neutral,produk;,SUBJECTIVE,"era resesi global enggak mungkin dihindari, apalagi dgn kondisi kita yg apbnnya defisit krn proyek2 mercusuar, perusahaan besar sdh banyak memphk spt shopee, olx, goto, dll bank2 usa mulai bankrup dan bank eropa mulai goyang kita tidak tau efek domino sampai mana? siapkah kita?","(resesi global, enggak mungkin dihindari, negative, website&apps) ","(resesi global, enggak mungkin dihindari, negative, website&apps);(APBNnya, defisit, negative, produk);(Perusahaan Besar, banyak memPHK, negative, produk);(Shopee, banyak memPHK, negative, produk);(OLX, banyak memPHK, negative, produk);(GoTo, banyak memPHK, negative, produk);(Bank2 USA, Mulai Bankrup, negative, produk);(Bank Eropa, mulau Goyang, negative, produk);(efek domino, tidak tau, negative, produk)","(resesi global,enggak mungkin dihindari,negative,website&apps);(apbnnya,defisit,negative,produk);(perusahaan besar,banyak memphk,negative,produk);(shopee,banyak memphk,negative,produk);(olx,banyak memphk,negative,produk);(goto,banyak memphk,negative,produk);(bank2 usa,mulai bankrup,negative,produk);(bank eropa,mulai goyang,negative,produk);(efek domino,tidak tau,negative,produk)"
1.6387943464841093e+18,@worksfess Waktu itu aku lewat olx nder &amp; skrg udh nempatin hampir satu tahun,neutral,produk;,SUBJECTIVE,waktu itu aku lewat olx nder &amp; skrg udh nempatin hampir satu tahun,"(_, udh nempatin hampir satu tahun, positive, produk)","(olx, lewat, positive, website&apps);(_, udh nempatin hampir satu tahun, positive, produk)","(olx,lewat,positive,website&apps);(_,udh nempatin hampir satu tahun,positive,produk)"
1.638685289953792e+18,"@NyimasLaula @kerissakti Krn di luar negri jg ada apps semacam olx yg memungkinkan kita beli barang bekas dgn harga yg affordable, nahh kalau barang ini kita bawa ke Indo, regulasinya bakal kena Bea masul sesuai harga baru kah???",neutral,produk;,SUBJECTIVE,"krn di luar negri jg ada apps semacam olx yg memungkinkan kita beli barang bekas dgn harga yg affordable, nahh kalau barang ini kita bawa ke indo, regulasinya bakal kena bea masul sesuai harga baru kah???","(barang bekas, harga yg affordable, positive, price)","(barang bekas, harga yg affordable, positive, price)","(barang bekas,harga yg affordable,positive,price)"
1.6386849225787105e+18,@NyimasLaula @kerissakti Iyaa sumpah gw jg bingung kok barang bekas dia nanya ijin perdagangannya wkwkk kocak. Selama ini org sipil yg jual barang bekas di olx emg ada punya ijin perdagangan???,negative,produk;,SUBJECTIVE,iyaa sumpah gw jg bingung kok barang bekas dia nanya ijin perdagangannya wkwkk kocak. selama ini org sipil yg jual barang bekas di olx emg ada punya ijin perdagangan???,"(ijin perdagangan, kocak, negative, website&apps)","(barang bekas, jg bingung, negative, produk);(ijin perdagangannya, kocak, negative, produk);(barang bekas, punya ijin perdagangan, neutral, produk)","(barang bekas,jg bingung,negative,produk);(ijin perdagangannya,kocak,negative,produk);(barang bekas,punya ijin perdagangannya,neutral,produk)"
1.6386293751419044e+18,@worksfess selain mamikost bisa lewat facebook sama olx kalo pengalaman saya,negative,payment; produk;,SUBJECTIVE,selain mamikost bisa lewat facebook sama olx kalo pengalaman saya,"(_, bisa lewat facebook sama olx, positive, website&apps)","(_, bisa lewat facebook, positive, website&apps);(_, bisa lewat olx, positive, website&apps)","(_,bisa lewat facebook,positive,website&apps);(_,bisa lewat olx,positive,website&apps)"
1.638541433081561e+18,"@OLXID_Care Kasus tidak dapat menerima OTP via SMS, sudah berjalan  hampir 2 bulan , sampai sekarang belum terselesaikan juga.  Apakah tim IT OLX, tidak mampu menyelesaikannya ? ? ?",negative,customerservice; payment; produk;,SUBJECTIVE,"kasus tidak dapat menerima otp via sms, sudah berjalan hampir bulan , sampai sekarang belum terselesaikan juga. apakah tim it olx, tidak mampu menyelesaikannya ? ? ?","(OTP via SMS, tidak dapat menerima, negative, website&apps)","(OTP via SMS, tidak dapat menerima, negative, website&apps);(OTP visa SMS, belum terselesaikan, negative, website&apps);(tim IT OLX, tidak mampu, negative, website&apps)","(otp via sms,tidak dapat menerima,negative,website&apps);(otp via sms,belum terselesaikan,negative,website&apps);(tim it olx,tidak mampu,negative,website&apps)"
1.6385182106631823e+18,"@DitaRais @Siputta1 @convomfs Pernah liat adaa loker buzzer di OLX, gajinya lumayan cuyy 🤣",neutral,produk;,SUBJECTIVE,"pernah liat adaa loker buzzer di olx, gajinya lumayan cuyy","(loker buzzer, gajinya lumayan cuyy, positive, website&apps)","(loker buzzer, gajinya lumayan cuyy, positive, produk)","(loker buzzer,gajinya lumayan cuyy,positive,produk)"
1.638431318974296e+18,"olx apa banget dah, masa mau jualan kudu bayar dulu buat ngepost, cuma dikasi kuota 1 slot doangg per kategoriii hadehh",neutral,price; produk;,SUBJECTIVE,"olx apa banget dah, masa mau jualan kudu bayar dulu buat ngepost, cuma dikasi kuota slot doangg per kategoriii hadehh","(ngepost, jualan kudu bayar dulu, negative, website&apps)","(ngepost, jualan kudu bayar dulu, negative, website&apps);(ngepost, cuma dikasi kuota, negative, website&apps)","(ngepost,jualan kudu bayar dulu,negative,website&apps);(ngepost,cuma dikasi kuota,negative,website&apps)"
1.638372746676818e+18,"Penipu di olx, saya tertipu, get contact bersih, uang raib, kenapa menipu kak Uang saya cuma segitu",positive,produk;,SUBJECTIVE,"penipu di olx, saya tertipu, get contact bersih, uang raib, kenapa menipu kak uang saya cuma segitu","(uang, raib, negative, produk)","(penipu, saya tertipu, negative, produk);(uang, raib, negative, produk);(uang, cuma segitu, negative, produk)","(penipu,saya tertipu,negative,produk);(uang,raib,negative,produk);(uang,cuma segitu,negative,produk)"
1.63834013734733e+18,"Ngobrol2 sama si customer ini ternyata dia liat iklan mobilnya di fb, padahal saya cuman ngiklan di olx. Dari harga yg ditawarkan juga sudah ga sesuai. Si pea (kang tipu) ini nelp lagi katanya memang dia nambahin customernya (fix udah aneh bet lah).",negative,produk;,SUBJECTIVE,"ngobrol2 sama si customer ini ternyata dia liat iklan mobilnya di fb, padahal saya cuman ngiklan di olx. dari harga yg ditawarkan juga sudah ga sesuai. si pea (kang tipu) ini nelp lagi katanya memang dia nambahin customernya (fix udah aneh bet lah).",(,"(harga, ga sesuai, negative, price);(kang tipu, aneh bet, negative, produk)","(harga,ga sesuai,negative,price);(kang tipu,aneh bet,negative,produk)"
1.6381165881583452e+18,Dimana alamat lengkap dari tempat massage pijat spa di olx jakarta timur Panti pijat pijit pijet urut seluruh tubuh full body massage happy ending ?,negative,website&apps; produk;,SUBJECTIVE,dimana alamat lengkap dari tempat massage pijat spa di olx jakarta timur panti pijat pijit pijet urut seluruh tubuh full body massage happy ending ?,"(Tempat mssage pijat spa, happy ending, positive, produk)","(tempat massage, happy ending, positive, produk)","(tempat massage,happy ending,positive,produk)"
1.64883872879702e+18,Shopee bag banyak terlihat di jalan nasional banten. Menandakan kurir shopee food/express milih ini tas karena legaaaa,negative,produk;,SUBJECTIVE,shopee bag banyak terlihat di jalan nasional banten. menandakan kurir shopee food/express milih ini tas karena legaaaa,"(shopee bag, karena lega, positive, produk)","(shopee bag, karena legaaa, positive, produk)","(shopee bag,karena legaaaa,positive,produk)"
1.6488303200773284e+18,bengek bgt udh scroll shopee sana sini mau nyari skincare tpi liat next banner malah pengen nambah welkin+bp🥲 https://t.co/RZG08wvy3T,negative,produk;,SUBJECTIVE,bengek bgt udh scroll shopee sana sini mau nyari skincare tpi liat next banner malah pengen nambah welkin+bp,"(skincare, malah pengen nambah welkin, positive, produk)","(scroll shopee, bengek bgt, positive, website&apps);(welkin, pengen nambah, positive, produk);(bp, pengen nambah, positive, produk)","(scroll shopee,bengek bgt,positive,website&apps);(welkinbp,pengen nambah,positive,produk);(bgt,pengen nambah,positive,produk)"
1.6488283397240955e+18,@tololmeroket Bener loh yaa.. klo lg galau dengerin lagu2 melow bawaan nya pen nangis. trus tb2 d pertengahan lagu ada iklan shopee cod klo ga spotify premium. Auto gagal menggalau cuk 😂😂😂,negative,produk;,SUBJECTIVE,bener loh yaa.. klo lg galau dengerin lagu2 melow bawaan nya pen nangis. trus tb2 d pertengahan lagu ada iklan shopee cod klo ga spotify premium. auto gagal menggalau cuk,"(iklan shopee cod, auto gagal menggalau, negative, website&apps)","(lagu2 melow, pen nangis, positive, produk);(iklan shopee, gagal menggalau, negative, produk)","(lagu2 melow,pen nangis,positive,produk);(iklan shopee,gagal menggalau,negative,produk)"
1.6488273180252037e+18,Dah lama ga ketemu mas2 jnt alias puasa skral-skrol shopee hampir setahun ternyata,negative,produk;,SUBJECTIVE,dah lama ga ketemu mas2 jnt alias puasa skral-skrol shopee hampir setahun ternyata,"(_, puasa skral-skrol shopee, negative, website&apps)","(mas2 jnt, lama ga ketemu, negative, delivery);(shopee, puasa skral-skrol, negative, website&apps)","(mas2 jnt,lama ga ketemu,negative,delivery);(shopee,puasa skralskrol,negative,website&apps)"
1.6488249486754734e+18,@nerosalt kak dy maaf oot ini shopee kak dy ganti apa gimana? aku mau co buku dropboxku gabisa😭💔,neutral,produk;,SUBJECTIVE,kak dy maaf oot ini shopee kak dy ganti apa gimana? aku mau co buku dropboxku gabisa,"(buku dropbox, gabisa, negative, website&apps)","(buku dropbox, gabisa, negative, website&apps)","(buku dropboxku,gabisa,negative,website&apps)"
1.6488223755873812e+18,"@JNE_ID JT78364921062 ,, Ma,af no resi itu ,,  order dari shopee kenapa kok blm sampe ke alamat penerimanya ? Tlg di percepat kak proses pengirimannya biar cpt sampe ke penerimanya ,,,!!! Terima kasih 😀😀😀",negative,price; produk;,SUBJECTIVE,"jt78364921062 ,, ma,af no resi itu ,, order dari shopee kenapa kok blm sampe ke alamat penerimanya ? tlg di percepat kak proses pengirimannya biar cpt sampe ke penerimanya ,,,!!! terima kasih","(order, tlg di percepat, negative, delivery)","(order, blm sampe, negative, delivery);(pengirimannya, Tlg di percepat, negative, delivery)","(order,blm sampe,negative,delivery);(pengirimannya,tlg di percepat,negative,delivery)"
